,Temperature
1989-01-01,2.7391357421875
1989-01-02,7.83843994140625
1989-01-03,4.3870849609375
1989-01-04,2.98907470703125
1989-01-05,3.6141357421875
1989-01-06,8.23602294921875
1989-01-07,7.31488037109375
1989-01-08,5.315032958984375
1989-01-09,-1.2314453125
1989-01-10,-0.55181884765625
1989-01-11,-2.48681640625
1989-01-12,-4.5794677734375
1989-01-13,-4.2451171875
1989-01-14,-3.1494140625
1989-01-15,-2.770233154296875
1989-01-16,-2.59051513671875
1989-01-17,-2.75616455078125
1989-01-18,-3.309326171875
1989-01-19,-2.17486572265625
1989-01-20,-2.103057861328125
1989-01-21,-1.408233642578125
1989-01-22,-2.996063232421875
1989-01-23,-2.12579345703125
1989-01-24,-3.07208251953125
1989-01-25,-1.30255126953125
1989-01-26,-2.04852294921875
1989-01-27,-0.6427001953125
1989-01-28,0.82366943359375
1989-01-29,-0.811248779296875
1989-01-30,0.352264404296875
1989-01-31,3.05767822265625
1989-02-01,0.6229248046875
1989-02-02,1.9010009765625
1989-02-03,2.2943115234375
1989-02-04,1.47967529296875
1989-02-05,7.1995849609375
1989-02-06,-3.17559814453125
1989-02-07,-2.1297607421875
1989-02-08,-3.68548583984375
1989-02-09,-3.05712890625
1989-02-10,-3.43585205078125
1989-02-11,-3.86572265625
1989-02-12,-3.77935791015625
1989-02-13,3.538818359375
1989-02-14,-0.83740234375
1989-02-15,0.638916015625
1989-02-16,2.0091552734375
1989-02-17,-1.484100341796875
1989-02-18,-2.881103515625
1989-02-19,-1.04571533203125
1989-02-20,-3.38348388671875
1989-02-21,-1.38079833984375
1989-02-22,-1.292449951171875
1989-02-23,-2.187042236328125
1989-02-24,1.3255615234375
1989-02-25,2.47344970703125
1989-02-26,4.91143798828125
1989-02-27,7.285400390625
1989-02-28,1.90948486328125
1989-03-01,-2.99578857421875
1989-03-02,-5.47320556640625
1989-03-03,-6.5576171875
1989-03-04,-5.114837646484375
1989-03-05,-3.975677490234375
1989-03-06,-2.52362060546875
1989-03-07,-2.3016357421875
1989-03-08,-2.02679443359375
1989-03-09,-1.72747802734375
1989-03-10,0.674560546875
1989-03-11,0.1221923828125
1989-03-12,-1.77630615234375
1989-03-13,-0.68304443359375
1989-03-14,1.84844970703125
1989-03-15,-1.82794189453125
1989-03-16,-0.52996826171875
1989-03-17,0.149871826171875
1989-03-18,1.03533935546875
1989-03-19,2.5465087890625
1989-03-20,1.754638671875
1989-03-21,4.7193603515625
1989-03-22,6.287200927734375
1989-03-23,0.7127685546875
1989-03-24,3.43438720703125
1989-03-25,1.39208984375
1989-03-26,3.9019775390625
1989-03-27,3.10589599609375
1989-03-28,1.93487548828125
1989-03-29,-1.16046142578125
1989-03-30,0.8006591796875
1989-03-31,4.5186767578125
1989-04-01,1.65216064453125
1989-04-02,-3.84881591796875
1989-04-03,-5.3226318359375
1989-04-04,-7.1083984375
1989-04-05,-2.12774658203125
1989-04-06,-2.8203125
1989-04-07,-1.31463623046875
1989-04-08,1.20501708984375
1989-04-09,2.799285888671875
1989-04-10,1.385650634765625
1989-04-11,-1.483551025390625
1989-04-12,-2.58929443359375
1989-04-13,-2.948638916015625
1989-04-14,-0.95050048828125
1989-04-15,-0.899169921875
1989-04-16,0.823883056640625
1989-04-17,1.00006103515625
1989-04-18,3.541900634765625
1989-04-19,1.747100830078125
1989-04-20,0.013671875
1989-04-21,-0.3719482421875
1989-04-22,0.3267822265625
1989-04-23,6.68951416015625
1989-04-24,1.50482177734375
1989-04-25,3.62518310546875
1989-04-26,3.18157958984375
1989-04-27,3.63092041015625
1989-04-28,-0.03179931640625
1989-04-29,-0.166748046875
1989-04-30,-1.2685546875
1989-05-01,3.19354248046875
1989-05-02,-0.81597900390625
1989-05-03,0.32391357421875
1989-05-04,-3.4638671875
1989-05-05,-4.011138916015625
1989-05-06,-5.341156005859375
