,Temperature
2004-01-01,7.942683373427995
2004-01-02,8.33100392411397
2004-01-03,8.397707906583483
2004-01-04,8.051207602896364
2004-01-05,8.776914122046518
2004-01-06,8.610154165872737
2004-01-07,8.08215317144629
2004-01-08,8.442828518006882
2004-01-09,8.497429675590723
2004-01-10,8.397464510289657
2004-01-11,8.104913330078148
2004-01-12,8.251208644960007
2004-01-13,8.52949025223897
2004-01-14,8.538780249618926
2004-01-15,9.178149562928759
2004-01-16,8.683708228134552
2004-01-17,9.054977640291563
2004-01-18,8.751614305449717
2004-01-19,8.415830882002691
2004-01-20,7.806674715367782
2004-01-21,8.570561702077006
2004-01-22,8.859989668683331
2004-01-23,9.183209526248117
2004-01-24,8.621654082507645
2004-01-25,9.390130615234398
2004-01-26,9.692797256097585
2004-01-27,9.740773121903606
2004-01-28,10.313136254287372
2004-01-29,9.971445818645222
2004-01-30,9.820238662347585
2004-01-31,9.77643849442647
2004-02-01,10.033004984041563
2004-02-02,9.789678657345679
2004-02-03,10.126324760623117
2004-02-04,10.38217297065551
2004-02-05,10.429538484899032
2004-02-06,10.2365803044017
2004-02-07,10.780449695121975
2004-02-08,10.368620188643316
2004-02-09,10.343042736518697
2004-02-10,10.476244521722585
2004-02-11,10.890536275724108
2004-02-12,11.207153171446288
2004-02-13,12.03193538014484
2004-02-14,12.30369739067266
2004-02-15,12.2153088081174
2004-02-16,11.779356272627691
2004-02-17,12.003565197456197
2004-02-18,11.911289717511456
2004-02-19,12.068576570836532
2004-02-20,12.194930509241638
2004-02-21,11.822614567454291
2004-02-22,12.107953178591867
2004-02-23,12.677878626381501
2004-02-24,12.819141518197432
2004-02-25,12.978375541873117
2004-02-26,12.729256085651702
2004-02-27,12.894165634527464
2004-02-28,13.317598519674185
2004-02-29,13.425576782226585
2004-03-01,13.742231266673041
2004-03-02,13.914195586413895
2004-03-03,13.4591144840892
2004-03-04,14.14643956626336
2004-03-05,14.091723037347585
2004-03-06,13.68654115258196
2004-03-07,13.53657628501336
2004-03-08,14.055388511099489
2004-03-09,14.536338099037751
2004-03-10,14.920657125333483
2004-03-11,15.373188149056807
2004-03-12,15.31398107016961
2004-03-13,15.36729602348516
2004-03-14,15.551711515101013
2004-03-15,15.23148089153013
2004-03-16,16.04586330506862
2004-03-17,16.40384640577365
2004-03-18,16.192226354087293
2004-03-19,16.498750863424185
2004-03-20,16.770249380716486
2004-03-21,16.524980349657035
2004-03-22,17.150290735756503
2004-03-23,17.136164818740497
