,Temperature
1979-01-01,9.511102294921898
1979-01-02,10.235986328125023
1979-01-03,10.662591552734398
1979-01-04,9.479638671875023
1979-01-05,9.404687500000023
1979-01-06,10.509851074218773
1979-01-07,10.552697753906273
1979-01-08,8.987573242187523
1979-01-09,9.722192382812523
1979-01-10,9.885888671875023
1979-01-11,9.633264160156273
1979-01-12,11.600000000000023
1979-01-13,12.544244384765648
1979-01-14,15.113916015625023
1979-01-15,13.399560546875023
1979-01-16,15.579003906250023
1979-01-17,11.582421875000023
1979-01-18,11.173303222656273
1979-01-19,11.279199218750023
1979-01-20,10.515771484375023
1979-01-21,11.375146484375023
1979-01-22,7.904534912109398
1979-01-23,9.487817382812523
1979-01-24,8.679986572265648
1979-01-25,14.249902343750023
1979-01-26,12.740625000000023
1979-01-27,12.681176757812523
1979-01-28,14.036004638671898
1979-01-29,10.489770507812523
1979-01-30,7.798181152343773
1979-01-31,7.676568603515648
1979-02-01,8.751123046875023
1979-02-02,7.333215332031273
1979-02-03,7.590631103515648
1979-02-04,6.647058105468773
1979-02-05,12.015649414062523
1979-02-06,11.973352050781273
1979-02-07,10.202661132812523
1979-02-08,10.876092529296898
1979-02-09,11.249230957031273
1979-02-10,11.478356933593773
1979-02-11,12.467797851562523
1979-02-12,11.926477050781273
1979-02-13,14.214257812500023
1979-02-14,16.719964599609398
1979-02-15,16.713464355468773
1979-02-16,13.864770507812523
1979-02-17,15.863854980468773
1979-02-18,16.820031738281273
1979-02-19,14.945397949218773
1979-02-20,8.769738769531273
1979-02-21,9.144586181640648
1979-02-22,9.970208740234398
1979-02-23,11.033044433593773
1979-02-24,12.924584960937523
1979-02-25,10.656213378906273
1979-02-26,10.390161132812523
1979-02-27,11.082849121093773
1979-02-28,11.540612792968773
1979-03-01,12.953118896484398
1979-03-02,14.526391601562523
1979-03-03,16.175134277343773
1979-03-04,14.666741943359398
1979-03-05,17.858850097656273
1979-03-06,13.894677734375023
1979-03-07,9.832971191406273
1979-03-08,6.013940429687523
1979-03-09,8.360375976562523
1979-03-10,11.044519042968773
1979-03-11,12.251306152343773
1979-03-12,12.331079101562523
1979-03-13,12.591241455078148
1979-03-14,13.532495117187523
1979-03-15,18.016168212890648
1979-03-16,18.959558105468773
1979-03-17,14.342340087890648
1979-03-18,15.739251708984398
1979-03-19,13.593652343750023
1979-03-20,12.777978515625023
1979-03-21,14.309899902343773
1979-03-22,15.915673828125023
1979-03-23,17.635278320312523
1979-03-24,17.758813476562523
1979-03-25,16.425958251953148
1979-03-26,16.265466308593773
1979-03-27,15.554864501953148
1979-03-28,17.466485595703148
1979-03-29,19.769067382812523
1979-03-30,17.685235595703148
1979-03-31,16.691094970703148
1979-04-01,16.120019531250023
1979-04-02,18.380609130859398
1979-04-03,18.909082031250023
1979-04-04,15.933129882812523
1979-04-05,17.810388183593773
1979-04-06,18.161706542968773
1979-04-07,19.656457519531273
1979-04-08,21.159936523437523
1979-04-09,21.788781738281273
1979-04-10,21.708764648437523
1979-04-11,25.465844726562523
1979-04-12,24.077081298828148
1979-04-13,25.281457519531273
1979-04-14,23.415277099609398
1979-04-15,20.118615722656273
1979-04-16,21.060754394531273
1979-04-17,20.756738281250023
1979-04-18,22.673547363281273
1979-04-19,17.520318603515648
1979-04-20,18.191888427734398
1979-04-21,20.942468261718773
1979-04-22,21.084252929687523
1979-04-23,22.502832031250023
1979-04-24,25.207910156250023
1979-04-25,23.945764160156273
1979-04-26,25.469262695312523
1979-04-27,25.965844726562523
1979-04-28,28.776055908203148
1979-04-29,22.988732910156273
1979-04-30,22.906335449218773
1979-05-01,18.256860351562523
1979-05-02,18.817895507812523
1979-05-03,17.241479492187523
1979-05-04,18.476831054687523
1979-05-05,20.540185546875023
1979-05-06,20.516015625000023
1979-05-07,23.377648925781273
1979-05-08,26.139855957031273
1979-05-09,24.780236816406273
1979-05-10,23.360131835937523
1979-05-11,22.534692382812523
1979-05-12,25.396234130859398
1979-05-13,24.886071777343773
1979-05-14,25.735681152343773
1979-05-15,20.032037353515648
1979-05-16,19.400659179687523
1979-05-17,19.866845703125023
1979-05-18,27.642297363281273
1979-05-19,29.803460693359398
1979-05-20,27.585717773437523
1979-05-21,23.615533447265648
1979-05-22,22.140283203125023
1979-05-23,22.256738281250023
1979-05-24,23.334924316406273
1979-05-25,24.209741210937523
1979-05-26,22.507775878906273
1979-05-27,25.703210449218773
1979-05-28,24.050805664062523
1979-05-29,21.239282226562523
1979-05-30,21.955529785156273
1979-05-31,22.100335693359398
1979-06-01,23.386163330078148
1979-06-02,23.936486816406273
1979-06-03,25.291589355468773
1979-06-04,27.255181884765648
1979-06-05,29.208215332031273
1979-06-06,28.785852050781273
1979-06-07,30.543420410156273
1979-06-08,28.230981445312523
1979-06-09,28.830285644531273
1979-06-10,30.285058593750023
1979-06-11,30.792230224609398
1979-06-12,27.854272460937523
1979-06-13,26.864678955078148
1979-06-14,29.192529296875023
1979-06-15,27.643365478515648
1979-06-16,28.640130615234398
1979-06-17,30.432824707031273
1979-06-18,28.677514648437523
1979-06-19,30.513024902343773
1979-06-20,29.591333007812523
1979-06-21,28.267541503906273
1979-06-22,30.747705078125023
1979-06-23,30.562158203125023
1979-06-24,29.207788085937523
1979-06-25,30.508996582031273
1979-06-26,31.326379394531273
1979-06-27,31.907434082031273
1979-06-28,30.351892089843773
1979-06-29,29.964685058593773
1979-06-30,31.343194580078148
1979-07-01,30.608056640625023
1979-07-02,31.564233398437523
1979-07-03,29.658227539062523
1979-07-04,29.214074707031273
1979-07-05,29.785821533203148
1979-07-06,29.430535888671898
1979-07-07,31.576379394531273
1979-07-08,32.20461425781252
1979-07-09,29.424035644531273
1979-07-10,28.920434570312523
1979-07-11,27.238916015625023
1979-07-12,26.856134033203148
1979-07-13,26.483300781250023
1979-07-14,26.233697509765648
1979-07-15,26.431115722656273
1979-07-16,27.193505859375023
1979-07-17,27.662286376953148
1979-07-18,27.871667480468773
1979-07-19,27.697717285156273
1979-07-20,27.574792480468773
1979-07-21,27.774316406250023
1979-07-22,27.017114257812523
1979-07-23,26.899316406250023
1979-07-24,25.724664306640648
1979-07-25,27.577752685546898
1979-07-26,28.685144042968773
1979-07-27,27.924401855468773
1979-07-28,29.042993164062523
1979-07-29,27.833276367187523
1979-07-30,27.115045166015648
1979-07-31,28.207604980468773
1979-08-01,28.513269042968773
1979-08-02,28.222802734375023
1979-08-03,27.431512451171898
1979-08-04,28.696374511718773
1979-08-05,30.008355712890648
1979-08-06,30.417687988281273
1979-08-07,29.144372558593773
1979-08-08,29.380731201171898
1979-08-09,28.573022460937523
1979-08-10,27.163110351562523
1979-08-11,26.585229492187523
1979-08-12,27.066766357421898
1979-08-13,26.905969238281273
1979-08-14,28.649194335937523
1979-08-15,26.486535644531273
1979-08-16,27.463433837890648
1979-08-17,27.515130615234398
1979-08-18,28.019189453125023
1979-08-19,27.567926025390648
1979-08-20,27.080590820312523
1979-08-21,26.727746582031273
1979-08-22,26.516687011718773
1979-08-23,26.967309570312523
1979-08-24,26.757470703125023
1979-08-25,27.703088378906273
1979-08-26,26.707360839843773
1979-08-27,26.552697753906273
1979-08-28,27.756585693359398
1979-08-29,27.466394042968773
1979-08-30,27.926660156250023
1979-08-31,28.311730957031273
1979-09-01,29.249993896484398
1979-09-02,29.370080566406273
1979-09-03,28.352441406250023
1979-09-04,26.753015136718773
1979-09-05,24.805932617187523
1979-09-06,25.616479492187523
1979-09-07,24.443017578125023
1979-09-08,26.630059814453148
1979-09-09,25.897302246093773
1979-09-10,25.988336181640648
1979-09-11,25.046533203125023
1979-09-12,25.149255371093773
1979-09-13,24.974359130859398
1979-09-14,24.555200195312523
1979-09-15,24.846154785156273
1979-09-16,24.587060546875023
1979-09-17,23.085900878906273
1979-09-18,23.196130371093773
1979-09-19,22.390252685546898
1979-09-20,22.045983886718773
1979-09-21,20.902734375000023
1979-09-22,20.933007812500023
1979-09-23,22.682366943359398
1979-09-24,25.422814941406273
1979-09-25,22.884179687500023
1979-09-26,21.367364501953148
1979-09-27,20.146691894531273
1979-09-28,19.049218750000023
1979-09-29,20.885888671875023
1979-09-30,21.874841308593773
1979-10-01,18.993463134765648
1979-10-02,21.844445800781273
1979-10-03,22.561486816406273
1979-10-04,22.599572753906273
1979-10-05,23.249841308593773
1979-10-06,24.861230468750023
1979-10-07,23.383508300781273
1979-10-08,23.752404785156273
1979-10-09,24.968255615234398
1979-10-10,23.611230468750023
1979-10-11,23.021203613281273
1979-10-12,21.695550537109398
1979-10-13,23.663171386718773
1979-10-14,21.757958984375023
1979-10-15,20.503686523437523
1979-10-16,20.018518066406273
1979-10-17,18.914910888671898
1979-10-18,19.228356933593773
1979-10-19,18.583825683593773
1979-10-20,18.113153076171898
1979-10-21,18.496148681640648
1979-10-22,18.711480712890648
1979-10-23,20.150781250000023
1979-10-24,21.592370605468773
1979-10-25,19.107324218750023
1979-10-26,19.071527099609398
1979-10-27,20.017510986328148
1979-10-28,18.669610595703148
1979-10-29,19.134545898437523
1979-10-30,18.510522460937523
1979-10-31,17.036096191406273
1979-11-01,12.651940917968773
1979-11-02,11.409753417968773
1979-11-03,11.653619384765648
1979-11-04,10.389062500000023
1979-11-05,10.986993408203148
1979-11-06,10.563317871093773
1979-11-07,11.000604248046898
1979-11-08,9.457849121093773
1979-11-09,9.408380126953148
1979-11-10,11.170190429687523
1979-11-11,9.653100585937523
1979-11-12,9.915856933593773
1979-11-13,9.722314453125023
1979-11-14,9.906579589843773
1979-11-15,8.784082031250023
1979-11-16,8.779046630859398
1979-11-17,7.757226562500023
1979-11-18,8.089990234375023
1979-11-19,8.930993652343773
1979-11-20,8.360162353515648
1979-11-21,6.615319824218773
1979-11-22,5.826379394531273
1979-11-23,11.781457519531273
1979-11-24,10.592340087890648
1979-11-25,12.668969726562523
1979-11-26,12.037561035156273
1979-11-27,10.291955566406273
1979-11-28,6.902246093750023
1979-11-29,13.888726806640648
1979-11-30,11.382165527343773
1979-12-01,10.329248046875023
1979-12-02,8.850000000000023
1979-12-03,8.850000000000023
1979-12-04,8.850000000000023
1979-12-05,8.850000000000023
1979-12-06,8.850000000000023
1979-12-07,8.850000000000023
1979-12-08,8.850000000000023
1979-12-09,8.850000000000023
1979-12-10,8.850000000000023
1979-12-11,8.850000000000023
1979-12-12,8.850000000000023
1979-12-13,8.850000000000023
1979-12-14,8.850000000000023
1979-12-15,8.850000000000023
1979-12-16,8.850000000000023
1979-12-17,8.850000000000023
1979-12-18,8.850000000000023
1979-12-19,8.850000000000023
1979-12-20,8.850000000000023
1979-12-21,8.850000000000023
1979-12-22,8.850000000000023
1979-12-23,8.850000000000023
1979-12-24,8.850000000000023
1979-12-25,8.850000000000023
1979-12-26,8.850000000000023
1979-12-27,8.850000000000023
1979-12-28,8.850000000000023
1979-12-29,8.850000000000023
1979-12-30,8.850000000000023
1979-12-31,8.850000000000023
1980-01-01,7.461206054687523
1980-01-02,5.739770507812523
1980-01-03,8.335290527343773
1980-01-04,9.637536621093773
1980-01-05,12.986962890625023
1980-01-06,4.261987304687523
1980-01-07,4.759851074218773
1980-01-08,6.545922851562523
1980-01-09,9.826287841796898
1980-01-10,7.729150390625023
1980-01-11,8.720056152343773
1980-01-12,6.561761474609398
1980-01-13,8.326104736328148
1980-01-14,10.713861083984398
1980-01-15,14.108728027343773
1980-01-16,13.838586425781273
1980-01-17,14.933251953125023
1980-01-18,13.249597167968773
1980-01-19,10.933435058593773
1980-01-20,10.908654785156273
1980-01-21,14.008752441406273
1980-01-22,15.744104003906273
1980-01-23,16.046777343750023
1980-01-24,16.167077636718773
1980-01-25,15.095971679687523
1980-01-26,13.251855468750023
1980-01-27,14.330102539062523
1980-01-28,14.336694335937523
1980-01-29,14.502832031250023
1980-01-30,16.212640380859398
1980-01-31,16.255609130859398
1980-02-01,11.106713867187523
1980-02-02,14.742333984375023
1980-02-03,14.542382812500023
1980-02-04,16.278527832031273
1980-02-05,17.524133300781273
1980-02-06,10.149133300781273
1980-02-07,15.038995361328148
1980-02-08,11.696740722656273
1980-02-09,11.800286865234398
1980-02-10,13.980065917968773
1980-02-11,13.370019531250023
1980-02-12,13.379663085937523
1980-02-13,14.458947753906273
1980-02-14,14.520013427734398
1980-02-15,14.803063964843773
1980-02-16,13.799890136718773
1980-02-17,16.248193359375023
1980-02-18,17.066308593750023
1980-02-19,17.328179931640648
1980-02-20,19.872888183593773
1980-02-21,19.319055175781273
1980-02-22,16.563745117187523
1980-02-23,18.148675537109398
1980-02-24,18.521325683593773
1980-02-25,19.815423583984398
1980-02-26,16.202783203125023
1980-02-27,14.730432128906273
1980-02-28,19.669335937500023
1980-02-29,15.762536621093773
1980-03-01,17.738732910156273
1980-03-02,19.086145019531273
1980-03-03,18.704553222656273
1980-03-04,22.520837402343773
1980-03-05,17.709863281250023
1980-03-06,16.793054199218773
1980-03-07,18.860681152343773
1980-03-08,22.026666259765648
1980-03-09,22.226953125000023
1980-03-10,19.658044433593773
1980-03-11,19.265130615234398
1980-03-12,21.434503173828148
1980-03-13,19.209893798828148
1980-03-14,22.375756835937523
1980-03-15,19.696588134765648
1980-03-16,19.891625976562523
1980-03-17,20.906335449218773
1980-03-18,20.075463867187523
1980-03-19,22.026727294921898
1980-03-20,24.533197021484398
1980-03-21,25.301934814453148
1980-03-22,23.511071777343773
1980-03-23,24.098779296875023
1980-03-24,23.448754882812523
1980-03-25,21.334741210937523
1980-03-26,23.270288085937523
1980-03-27,21.204278564453148
1980-03-28,26.665490722656273
1980-03-29,24.988000488281273
1980-03-30,24.906213378906273
1980-03-31,26.300561523437523
1980-04-01,24.862878417968773
1980-04-02,27.087152099609398
1980-04-03,28.588586425781273
1980-04-04,30.229150390625023
1980-04-05,28.370202636718773
1980-04-06,27.504479980468773
1980-04-07,29.565118408203148
1980-04-08,27.217187500000023
1980-04-09,26.614739990234398
1980-04-10,24.716027832031273
1980-04-11,26.392388916015648
1980-04-12,25.253625488281273
1980-04-13,29.921746826171898
1980-04-14,26.952844238281273
1980-04-15,26.280786132812523
1980-04-16,25.729638671875023
1980-04-17,26.316918945312523
1980-04-18,29.784326171875023
1980-04-19,27.460229492187523
1980-04-20,25.511376953125023
1980-04-21,26.442285156250023
1980-04-22,25.438592529296898
1980-04-23,25.474206542968773
1980-04-24,24.832604980468773
1980-04-25,25.416223144531273
1980-04-26,25.497216796875023
1980-04-27,26.348687744140648
1980-04-28,28.769555664062523
1980-04-29,26.317346191406273
1980-04-30,26.692224121093773
1980-05-01,28.346582031250023
1980-05-02,29.869958496093773
1980-05-03,30.045373535156273
1980-05-04,29.990899658203148
1980-05-05,28.988854980468773
1980-05-06,28.373254394531273
1980-05-07,27.572991943359398
1980-05-08,27.968041992187523
1980-05-09,30.325769042968773
1980-05-10,30.189538574218773
1980-05-11,30.677026367187523
1980-05-12,32.19375000000002
1980-05-13,33.26555786132815
1980-05-14,29.894891357421898
1980-05-15,30.351617431640648
1980-05-16,29.801110839843773
1980-05-17,28.059594726562523
1980-05-18,30.427087402343773
1980-05-19,31.460107421875023
1980-05-20,33.0624938964844
1980-05-21,30.322961425781273
1980-05-22,27.022546386718773
1980-05-23,27.889215087890648
1980-05-24,28.081170654296898
1980-05-25,28.958032226562523
1980-05-26,29.601190185546898
1980-05-27,28.589471435546898
1980-05-28,27.931787109375023
1980-05-29,28.360772705078148
1980-05-30,29.855493164062523
1980-05-31,29.667443847656273
1980-06-01,30.782647705078148
1980-06-02,29.996789550781273
1980-06-03,29.672448730468773
1980-06-04,29.030358886718773
1980-06-05,29.448266601562523
1980-06-06,28.221246337890648
1980-06-07,26.813623046875023
1980-06-08,26.469049072265648
1980-06-09,27.001977539062523
1980-06-10,27.198327636718773
1980-06-11,27.421655273437523
1980-06-12,26.292535400390648
1980-06-13,26.804956054687523
1980-06-14,26.076867675781273
1980-06-15,26.253289794921898
1980-06-16,27.322839355468773
1980-06-17,27.616418457031273
1980-06-18,26.171960449218773
1980-06-19,27.719018554687523
1980-06-20,27.953820800781273
1980-06-21,28.108209228515648
1980-06-22,26.423364257812523
1980-06-23,27.314416503906273
1980-06-24,26.826715087890648
1980-06-25,27.976770019531273
1980-06-26,28.924768066406273
