,Temperature
1984-01-01,5.899407958984398
1984-01-02,6.141748046875023
1984-01-03,5.869866943359398
1984-01-04,5.719445800781273
1984-01-05,5.832025146484398
1984-01-06,11.802453613281273
1984-01-07,6.879632568359398
1984-01-08,6.924035644531273
1984-01-09,7.606927490234398
1984-01-10,7.249749755859398
1984-01-11,6.967279052734398
1984-01-12,6.307977294921898
1984-01-13,12.117822265625023
1984-01-14,9.199395751953148
1984-01-15,7.822839355468773
1984-01-16,9.566186523437523
1984-01-17,7.535241699218773
1984-01-18,7.009729003906273
1984-01-19,9.209069824218773
1984-01-20,9.792169189453148
1984-01-21,6.438623046875023
1984-01-22,8.990716552734398
1984-01-23,10.225976562500023
1984-01-24,8.550134277343773
1984-01-25,9.921868896484398
1984-01-26,8.566735839843773
1984-01-27,5.346459960937523
1984-01-28,6.451135253906273
1984-01-29,5.477136230468773
1984-01-30,6.082910156250023
1984-01-31,5.328942871093773
1984-02-01,8.625695800781273
1984-02-02,10.329003906250023
1984-02-03,13.514337158203148
1984-02-04,10.994714355468773
1984-02-05,6.142785644531273
1984-02-06,4.967980957031273
1984-02-07,5.351220703125023
1984-02-08,6.960168457031273
1984-02-09,6.914147949218773
1984-02-10,5.928918457031273
1984-02-11,6.930963134765648
1984-02-12,8.387780761718773
1984-02-13,7.608239746093773
1984-02-14,6.545007324218773
1984-02-15,8.126245117187523
1984-02-16,8.642724609375023
1984-02-17,9.895684814453148
1984-02-18,10.320581054687523
1984-02-19,15.169091796875023
1984-02-20,9.016809082031273
1984-02-21,2.5857177734375227
1984-02-22,4.554040527343773
1984-02-23,3.6881958007812727
1984-02-24,3.3446289062500227
1984-02-25,3.2919555664062727
1984-02-26,6.278100585937523
1984-02-27,7.781152343750023
1984-02-28,9.625329589843773
1984-02-29,9.975946044921898
1984-03-01,11.329278564453148
1984-03-02,10.815209960937523
1984-03-03,10.240380859375023
1984-03-04,11.425988769531273
1984-03-05,10.671105957031273
1984-03-06,11.916101074218773
1984-03-07,11.076257324218773
1984-03-08,15.472558593750023
1984-03-09,14.902551269531273
1984-03-10,13.043572998046898
1984-03-11,16.698052978515648
1984-03-12,14.773217773437523
1984-03-13,15.155389404296898
1984-03-14,16.833276367187523
1984-03-15,16.840325927734398
1984-03-16,17.297143554687523
1984-03-17,16.235498046875023
1984-03-18,17.701745605468773
1984-03-19,13.623376464843773
1984-03-20,13.626184082031273
1984-03-21,14.590722656250023
1984-03-22,16.240014648437523
1984-03-23,16.531640625000023
1984-03-24,18.992272949218773
1984-03-25,20.866082763671898
1984-03-26,19.044671630859398
1984-03-27,19.173883056640648
1984-03-28,19.426049804687523
1984-03-29,21.153314208984398
1984-03-30,20.947778320312523
1984-03-31,21.785241699218773
1984-04-01,21.571862792968773
1984-04-02,19.815332031250023
1984-04-03,21.304376220703148
1984-04-04,19.244836425781273
1984-04-05,16.737542724609398
1984-04-06,16.577386474609398
1984-04-07,18.026513671875023
1984-04-08,17.885583496093773
1984-04-09,19.477624511718773
1984-04-10,15.428033447265648
1984-04-11,17.336267089843773
1984-04-12,18.249261474609398
1984-04-13,19.073571777343773
1984-04-14,21.805139160156273
1984-04-15,22.851220703125023
1984-04-16,23.114404296875023
1984-04-17,24.668634033203148
1984-04-18,20.692895507812523
1984-04-19,20.817285156250023
1984-04-20,19.482171630859398
1984-04-21,22.120660400390648
1984-04-22,19.907250976562523
1984-04-23,18.219323730468773
1984-04-24,20.736962890625023
1984-04-25,22.090356445312523
1984-04-26,20.311059570312523
1984-04-27,24.406549072265648
1984-04-28,21.796472167968773
1984-04-29,23.667474365234398
1984-04-30,17.683679199218773
1984-05-01,19.464807128906273
1984-05-02,20.523706054687523
1984-05-03,22.245141601562523
1984-05-04,21.617272949218773
1984-05-05,25.339074707031273
1984-05-06,24.518304443359398
1984-05-07,26.460717773437523
1984-05-08,24.285058593750023
1984-05-09,26.271447753906273
1984-05-10,24.430200195312523
1984-05-11,25.842553710937523
1984-05-12,23.743676757812523
1984-05-13,27.535028076171898
1984-05-14,28.692712402343773
1984-05-15,26.791711425781273
1984-05-16,24.343774414062523
1984-05-17,22.937646484375023
1984-05-18,21.654046630859398
1984-05-19,20.859094238281273
1984-05-20,28.619592285156273
1984-05-21,24.403985595703148
1984-05-22,26.317193603515648
1984-05-23,24.071649169921898
1984-05-24,30.135614013671898
1984-05-25,28.818505859375023
1984-05-26,30.291253662109398
1984-05-27,27.720422363281273
1984-05-28,27.162011718750023
1984-05-29,27.465417480468773
1984-05-30,25.539056396484398
1984-05-31,26.163171386718773
1984-06-01,28.695275878906273
1984-06-02,30.224176025390648
1984-06-03,31.184289550781273
1984-06-04,29.994165039062523
1984-06-05,31.294122314453148
1984-06-06,27.058068847656273
1984-06-07,29.318322753906273
1984-06-08,31.107202148437523
1984-06-09,30.520959472656273
1984-06-10,29.946008300781273
1984-06-11,27.583886718750023
1984-06-12,27.500756835937523
1984-06-13,28.345971679687523
1984-06-14,29.499810791015648
1984-06-15,28.124780273437523
1984-06-16,29.892083740234398
1984-06-17,30.553125000000023
1984-06-18,30.843530273437523
1984-06-19,30.868951416015648
1984-06-20,29.773339843750023
1984-06-21,30.366754150390648
1984-06-22,30.626214599609398
1984-06-23,30.019372558593773
1984-06-24,31.787377929687523
1984-06-25,32.27083740234377
1984-06-26,31.343713378906273
1984-06-27,29.890069580078148
1984-06-28,30.346002197265648
1984-06-29,30.221429443359398
1984-06-30,29.153436279296898
1984-07-01,28.366754150390648
1984-07-02,27.529443359375023
1984-07-03,28.310571289062523
1984-07-04,28.773675537109398
1984-07-05,28.387811279296898
1984-07-06,27.374078369140648
1984-07-07,27.647729492187523
1984-07-08,26.710015869140648
1984-07-09,27.234918212890648
1984-07-10,26.370629882812523
1984-07-11,26.640618896484398
1984-07-12,27.161431884765648
1984-07-13,28.135461425781273
1984-07-14,27.754907226562523
1984-07-15,28.332421875000023
1984-07-16,27.691125488281273
1984-07-17,26.728875732421898
1984-07-18,27.266870117187523
1984-07-19,27.515740966796898
1984-07-20,27.139916992187523
1984-07-21,27.613885498046898
1984-07-22,26.633203125000023
1984-07-23,26.759149169921898
1984-07-24,27.112298583984398
1984-07-25,26.781976318359398
1984-07-26,27.490502929687523
1984-07-27,27.717431640625023
1984-07-28,27.710717773437523
1984-07-29,27.549218750000023
1984-07-30,26.182763671875023
1984-07-31,28.540917968750023
1984-08-01,27.766595458984398
1984-08-02,26.421075439453148
1984-08-03,27.344384765625023
1984-08-04,27.231805419921898
1984-08-05,26.496301269531273
1984-08-06,27.977655029296898
1984-08-07,27.899774169921898
1984-08-08,27.276452636718773
1984-08-09,26.534753417968773
1984-08-10,27.911981201171898
1984-08-11,27.627801513671898
1984-08-12,26.012933349609398
1984-08-13,26.801507568359398
1984-08-14,28.560998535156273
1984-08-15,28.872979736328148
1984-08-16,27.757379150390648
1984-08-17,28.156579589843773
1984-08-18,27.636041259765648
1984-08-19,27.539300537109398
1984-08-20,27.565209960937523
1984-08-21,29.115167236328148
1984-08-22,27.442193603515648
1984-08-23,26.420556640625023
1984-08-24,25.506768798828148
1984-08-25,25.823815917968773
1984-08-26,25.424157714843773
1984-08-27,26.239160156250023
1984-08-28,25.368890380859398
1984-08-29,25.952691650390648
1984-08-30,26.792443847656273
1984-08-31,27.042993164062523
1984-09-01,26.754632568359398
1984-09-02,26.492211914062523
1984-09-03,26.241265869140648
1984-09-04,26.486352539062523
1984-09-05,25.875848388671898
1984-09-06,26.297326660156273
1984-09-07,25.321069335937523
1984-09-08,24.083764648437523
1984-09-09,24.293908691406273
1984-09-10,24.239770507812523
1984-09-11,24.988488769531273
1984-09-12,25.404260253906273
1984-09-13,25.655633544921898
1984-09-14,25.383386230468773
1984-09-15,26.284204101562523
1984-09-16,25.893823242187523
1984-09-17,25.509484863281273
1984-09-18,25.461145019531273
1984-09-19,23.522302246093773
1984-09-20,24.687097167968773
1984-09-21,24.228173828125023
1984-09-22,23.604730224609398
1984-09-23,24.008081054687523
1984-09-24,23.157006835937523
1984-09-25,22.122705078125023
1984-09-26,21.491357421875023
1984-09-27,21.827722167968773
1984-09-28,21.522485351562523
1984-09-29,20.624932861328148
1984-09-30,21.662316894531273
1984-10-01,19.400903320312523
1984-10-02,19.619104003906273
1984-10-03,20.015435791015648
1984-10-04,24.708581542968773
1984-10-05,23.017968750000023
1984-10-06,19.513452148437523
1984-10-07,17.270043945312523
1984-10-08,16.063928222656273
1984-10-09,15.980554199218773
1984-10-10,15.709252929687523
1984-10-11,17.784936523437523
1984-10-12,14.735437011718773
1984-10-13,15.375054931640648
1984-10-14,18.538293457031273
1984-10-15,16.931939697265648
1984-10-16,14.734002685546898
1984-10-17,17.312127685546898
1984-10-18,15.969262695312523
1984-10-19,17.231103515625023
1984-10-20,17.919305419921898
1984-10-21,17.995965576171898
1984-10-22,17.119958496093773
1984-10-23,17.610040283203148
1984-10-24,19.570886230468773
1984-10-25,17.599328613281273
1984-10-26,19.254937744140648
1984-10-27,17.335229492187523
1984-10-28,15.284875488281273
1984-10-29,15.498345947265648
1984-10-30,14.613122558593773
1984-10-31,14.808709716796898
1984-11-01,11.975457763671898
1984-11-02,11.924981689453148
1984-11-03,13.415124511718773
1984-11-04,14.675012207031273
1984-11-05,12.485925292968773
1984-11-06,14.272332763671898
1984-11-07,14.930261230468773
1984-11-08,16.604333496093773
1984-11-09,13.818658447265648
1984-11-10,12.966333007812523
1984-11-11,12.162591552734398
1984-11-12,11.419244384765648
1984-11-13,12.466241455078148
1984-11-14,12.397607421875023
1984-11-15,12.789208984375023
1984-11-16,12.308129882812523
1984-11-17,12.787683105468773
1984-11-18,12.611474609375023
1984-11-19,12.834924316406273
1984-11-20,12.777062988281273
1984-11-21,12.438958740234398
