,Temperature
1989-01-01,9.151757812500023
1989-01-02,14.251062011718773
1989-01-03,10.799707031250023
1989-01-04,9.401696777343773
1989-01-05,10.026757812500023
1989-01-06,14.648645019531273
1989-01-07,13.727502441406273
1989-01-08,11.727655029296898
1989-01-09,5.181176757812523
1989-01-10,5.860803222656273
1989-01-11,3.9258056640625227
1989-01-12,1.8331542968750227
1989-01-13,2.1675048828125227
1989-01-14,3.2632080078125227
1989-01-15,3.6423889160156477
1989-01-16,3.8221069335937727
1989-01-17,3.6564575195312727
1989-01-18,3.1032958984375227
1989-01-19,4.237756347656273
1989-01-20,4.309564208984398
1989-01-21,5.004388427734398
1989-01-22,3.4165588378906477
1989-01-23,4.286828613281273
1989-01-24,3.3405395507812727
1989-01-25,5.110070800781273
1989-01-26,4.364099121093773
1989-01-27,5.769921875000023
1989-01-28,7.236291503906273
1989-01-29,5.601373291015648
1989-01-30,6.764886474609398
1989-01-31,9.470300292968773
1989-02-01,9.178125000000023
1989-02-02,10.456201171875023
1989-02-03,10.849511718750023
1989-02-04,10.034875488281273
1989-02-05,15.754785156250023
1989-02-06,5.379602050781273
1989-02-07,6.425439453125023
1989-02-08,4.869714355468773
1989-02-09,5.498071289062523
1989-02-10,5.119348144531273
1989-02-11,4.689477539062523
1989-02-12,4.775842285156273
1989-02-13,12.094018554687523
1989-02-14,7.717797851562523
1989-02-15,9.194116210937523
1989-02-16,10.564355468750023
1989-02-17,7.071099853515648
1989-02-18,5.674096679687523
1989-02-19,7.509484863281273
1989-02-20,5.171716308593773
1989-02-21,7.174401855468773
1989-02-22,7.262750244140648
1989-02-23,6.368157958984398
1989-02-24,9.880761718750023
1989-02-25,11.028649902343773
1989-02-26,13.466638183593773
1989-02-27,15.840600585937523
1989-02-28,10.464685058593773
1989-03-01,12.099816894531273
1989-03-02,9.622399902343773
1989-03-03,8.537988281250023
1989-03-04,9.980767822265648
1989-03-05,11.119927978515648
1989-03-06,12.571984863281273
1989-03-07,12.793969726562523
1989-03-08,13.068811035156273
1989-03-09,13.368127441406273
1989-03-10,15.770166015625023
1989-03-11,15.217797851562523
1989-03-12,13.319299316406273
1989-03-13,14.412561035156273
1989-03-14,16.944055175781273
1989-03-15,13.267663574218773
1989-03-16,14.565637207031273
1989-03-17,15.245477294921898
1989-03-18,16.130944824218773
1989-03-19,17.642114257812523
1989-03-20,16.850244140625023
1989-03-21,19.814965820312523
1989-03-22,21.382806396484398
1989-03-23,15.808374023437523
1989-03-24,18.529992675781273
1989-03-25,16.487695312500023
1989-03-26,18.997583007812523
1989-03-27,18.201501464843773
1989-03-28,17.030480957031273
1989-03-29,13.935144042968773
1989-03-30,15.896264648437523
1989-03-31,19.614282226562523
1989-04-01,20.163720703125023
1989-04-02,14.662744140625023
1989-04-03,13.188928222656273
1989-04-04,11.403161621093773
1989-04-05,16.383813476562523
1989-04-06,15.691247558593773
1989-04-07,17.196923828125023
1989-04-08,19.716577148437523
1989-04-09,21.310845947265648
1989-04-10,19.897210693359398
1989-04-11,17.028009033203148
1989-04-12,15.922265625000023
1989-04-13,15.562921142578148
1989-04-14,17.561059570312523
1989-04-15,17.612390136718773
1989-04-16,19.335443115234398
1989-04-17,19.511621093750023
1989-04-18,22.053460693359398
1989-04-19,20.258660888671898
1989-04-20,18.525231933593773
1989-04-21,18.139611816406273
1989-04-22,18.838342285156273
1989-04-23,25.201074218750023
1989-04-24,20.016381835937523
1989-04-25,22.136743164062523
1989-04-26,21.693139648437523
1989-04-27,22.142480468750023
1989-04-28,18.479760742187523
1989-04-29,18.344812011718773
1989-04-30,17.243005371093773
1989-05-01,26.474938964843773
